	sub	emotion	mapping	intensity	score
10055	40	surprise	Matsumoto2008	5	0.7736842105263159
1446	41	anger	Matsumoto2008	1	0.6465128070921522
3606	41	anger	Matsumoto2008	2	0.6207680603105439
5766	41	anger	Matsumoto2008	3	0.6110379447243854
7926	41	anger	Matsumoto2008	4	0.6136225586393795
10086	41	anger	Matsumoto2008	5	0.6503516333938294
1447	41	disgust	Matsumoto2008	1	0.5376467136150235
3607	41	disgust	Matsumoto2008	2	0.5919004117344313
5767	41	disgust	Matsumoto2008	3	0.5760301507537688
7927	41	disgust	Matsumoto2008	4	0.6457638586825191
10087	41	disgust	Matsumoto2008	5	0.6767473118279571
1448	41	fear	Matsumoto2008	1	0.5956582633053221
3608	41	fear	Matsumoto2008	2	0.6930448929787991
5768	41	fear	Matsumoto2008	3	0.6893167515732693
7928	41	fear	Matsumoto2008	4	0.8021101804123711
10088	41	fear	Matsumoto2008	5	0.7778205128205128
1449	41	happy	Matsumoto2008	1	0.6182450780719619
3609	41	happy	Matsumoto2008	2	0.6852663355730839
5769	41	happy	Matsumoto2008	3	0.7104966139954854
7929	41	happy	Matsumoto2008	4	0.6890914351851852
10089	41	happy	Matsumoto2008	5	0.7880104856512141
1450	41	sadness	Matsumoto2008	1	0.5027301656179938
3610	41	sadness	Matsumoto2008	2	0.5512430990403498
5770	41	sadness	Matsumoto2008	3	0.4736131367147409
7930	41	sadness	Matsumoto2008	4	0.4847536231884058
10090	41	sadness	Matsumoto2008	5	0.6281862745098039
1451	41	surprise	Matsumoto2008	1	0.6451529557668458
3611	41	surprise	Matsumoto2008	2	0.6173036599313764
5771	41	surprise	Matsumoto2008	3	0.7210280373831774
7931	41	surprise	Matsumoto2008	4	0.8132992327365729
10091	41	surprise	Matsumoto2008	5	0.8731410256410257
1482	42	anger	Matsumoto2008	1	0.6251867578831485
3642	42	anger	Matsumoto2008	2	0.5594257178526841
5802	42	anger	Matsumoto2008	3	0.5969824293353705
7962	42	anger	Matsumoto2008	4	0.4965062111801242
10122	42	anger	Matsumoto2008	5	0.532218992248062
1483	42	disgust	Matsumoto2008	1	0.4990550667970023
3643	42	disgust	Matsumoto2008	2	0.5962559241706162
5803	42	disgust	Matsumoto2008	3	0.6159110915492958
7963	42	disgust	Matsumoto2008	4	0.690489876732452
10123	42	disgust	Matsumoto2008	5	0.7944115063680282
1484	42	fear	Matsumoto2008	1	0.4587808774732703
3644	42	fear	Matsumoto2008	2	0.44523411371237454
5804	42	fear	Matsumoto2008	3	0.5812585944850547
7964	42	fear	Matsumoto2008	4	0.6035343405981192
10124	42	fear	Matsumoto2008	5	0.6832500635108815
1485	42	happy	Matsumoto2008	1	0.6775848091793465
3645	42	happy	Matsumoto2008	2	0.6294282443667912
5805	42	happy	Matsumoto2008	3	0.7341188084814148
7965	42	happy	Matsumoto2008	4	0.7796966374269007
10125	42	happy	Matsumoto2008	5	0.8861804729818998
1486	42	sadness	Matsumoto2008	1	0.5862647053123243
3646	42	sadness	Matsumoto2008	2	0.6118482573862057
5806	42	sadness	Matsumoto2008	3	0.6311758255933952
7966	42	sadness	Matsumoto2008	4	0.6434743474347435
10126	42	sadness	Matsumoto2008	5	0.8016463090812533
1487	42	surprise	Matsumoto2008	1	0.8085330310880829
3647	42	surprise	Matsumoto2008	2	0.8006288785460992
5807	42	surprise	Matsumoto2008	3	0.8605035315561631
7967	42	surprise	Matsumoto2008	4	0.8292998172661229
10127	42	surprise	Matsumoto2008	5	0.7958637306739844
1518	43	anger	Matsumoto2008	1	0.6278476589797344
3678	43	anger	Matsumoto2008	2	0.6193790149892934
5838	43	anger	Matsumoto2008	3	0.6015744221535713
7998	43	anger	Matsumoto2008	4	0.5895061728395062
10158	43	anger	Matsumoto2008	5	0.5833563218390805
1519	43	disgust	Matsumoto2008	1	0.5276911902672276
3679	43	disgust	Matsumoto2008	2	0.6528382781684102
5839	43	disgust	Matsumoto2008	3	0.6529140461215933
7999	43	disgust	Matsumoto2008	4	0.6844434094084769
10159	43	disgust	Matsumoto2008	5	0.7242697594501718
1520	43	fear	Matsumoto2008	1	0.5384615384615384
3680	43	fear	Matsumoto2008	2	0.50842970770507
5840	43	fear	Matsumoto2008	3	0.4553747534516765
8000	43	fear	Matsumoto2008	4	0.518038064577218
10160	43	fear	Matsumoto2008	5	0.6249003189792663
1521	43	happy	Matsumoto2008	1	0.6308635042283298
3681	43	happy	Matsumoto2008	2	0.6357054963084494
5841	43	happy	Matsumoto2008	3	0.7103693570451437
8001	43	happy	Matsumoto2008	4	0.7520830742444969
10161	43	happy	Matsumoto2008	5	0.8534161490683231
1522	43	sadness	Matsumoto2008	1	0.5806592829313139
3682	43	sadness	Matsumoto2008	2	0.6225242973469924
5842	43	sadness	Matsumoto2008	3	0.6368734529702971
8002	43	sadness	Matsumoto2008	4	0.6840155945419104
10162	43	sadness	Matsumoto2008	5	0.6965367965367966
1523	43	surprise	Matsumoto2008	1	0.857772470690404
3683	43	surprise	Matsumoto2008	2	0.8139737991266375
5843	43	surprise	Matsumoto2008	3	0.7829413538368764
8003	43	surprise	Matsumoto2008	4	0.726125383866377
10163	43	surprise	Matsumoto2008	5	0.712622142111754
1554	44	anger	Matsumoto2008	1	0.6096709870388833
3714	44	anger	Matsumoto2008	2	0.6967296235264291
5874	44	anger	Matsumoto2008	3	0.6206397871232718
8034	44	anger	Matsumoto2008	4	0.56191904047976
10194	44	anger	Matsumoto2008	5	0.5966111771700356
1555	44	disgust	Matsumoto2008	1	0.6057142857142856
3715	44	disgust	Matsumoto2008	2	0.7164621676891616
5875	44	disgust	Matsumoto2008	3	0.6821885221528396
8035	44	disgust	Matsumoto2008	4	0.7493356643356642
10195	44	disgust	Matsumoto2008	5	0.7225832193342454
1556	44	fear	Matsumoto2008	1	0.5950520833333334
3716	44	fear	Matsumoto2008	2	0.6254330092747793
5876	44	fear	Matsumoto2008	3	0.6825601674223928
8036	44	fear	Matsumoto2008	4	0.750099214223351
10196	44	fear	Matsumoto2008	5	0.7469048461266361
1557	44	happy	Matsumoto2008	1	0.7429571524966262
3717	44	happy	Matsumoto2008	2	0.7115384615384615
5877	44	happy	Matsumoto2008	3	0.7548037302103667
8037	44	happy	Matsumoto2008	4	0.8108860251717395
10197	44	happy	Matsumoto2008	5	0.9008092738407699
1558	44	sadness	Matsumoto2008	1	0.5608367298010069
3718	44	sadness	Matsumoto2008	2	0.5973538387407646
5878	44	sadness	Matsumoto2008	3	0.5264768901132538
8038	44	sadness	Matsumoto2008	4	0.6155247813411079
10198	44	sadness	Matsumoto2008	5	0.797349709114415
1559	44	surprise	Matsumoto2008	1	0.760498046875
3719	44	surprise	Matsumoto2008	2	0.8163628928613156
5879	44	surprise	Matsumoto2008	3	0.8419602371817231
8039	44	surprise	Matsumoto2008	4	0.7945736434108527
10199	44	surprise	Matsumoto2008	5	0.8048550724637682
1590	45	anger	Matsumoto2008	1	0.6291208791208792
3750	45	anger	Matsumoto2008	2	0.6650462962962964
5910	45	anger	Matsumoto2008	3	0.674294670846395
8070	45	anger	Matsumoto2008	4	0.677682700475037
10230	45	anger	Matsumoto2008	5	0.6453981164383561
1591	45	disgust	Matsumoto2008	1	0.5891597451359654
3751	45	disgust	Matsumoto2008	2	0.6791369699658892
5911	45	disgust	Matsumoto2008	3	0.681559065934066
8071	45	disgust	Matsumoto2008	4	0.6824855925833124
10231	45	disgust	Matsumoto2008	5	0.6487580326248145
1592	45	fear	Matsumoto2008	1	0.6239821381665354
3752	45	fear	Matsumoto2008	2	0.7204555325001207
5912	45	fear	Matsumoto2008	3	0.7929259259259259
8072	45	fear	Matsumoto2008	4	0.8304811507936507
10232	45	fear	Matsumoto2008	5	0.8650793650793651
1593	45	happy	Matsumoto2008	1	0.7152218643764537
3753	45	happy	Matsumoto2008	2	0.7387127578304049
5913	45	happy	Matsumoto2008	3	0.8279973649538868
8073	45	happy	Matsumoto2008	4	0.8216459627329192
10233	45	happy	Matsumoto2008	5	0.900173611111111
1594	45	sadness	Matsumoto2008	1	0.6204048779412089
3754	45	sadness	Matsumoto2008	2	0.6519841269841269
5914	45	sadness	Matsumoto2008	3	0.662280701754386
8074	45	sadness	Matsumoto2008	4	0.624855624855625
10234	45	sadness	Matsumoto2008	5	0.6954581254922552
1595	45	surprise	Matsumoto2008	1	0.8069259962049335
3755	45	surprise	Matsumoto2008	2	0.7573192047192484
5915	45	surprise	Matsumoto2008	3	0.7829177897574126
8075	45	surprise	Matsumoto2008	4	0.8205282112845138
10235	45	surprise	Matsumoto2008	5	0.7901315789473684
1626	46	anger	Matsumoto2008	1	0.7284335098100281
3786	46	anger	Matsumoto2008	2	0.6143140766116475
5946	46	anger	Matsumoto2008	3	0.5929434202161475
8106	46	anger	Matsumoto2008	4	0.5520514248584424
10266	46	anger	Matsumoto2008	5	0.519130109670987
1627	46	disgust	Matsumoto2008	1	0.6036281974220263
3787	46	disgust	Matsumoto2008	2	0.6026870497386718
5947	46	disgust	Matsumoto2008	3	0.5452597256116318
8107	46	disgust	Matsumoto2008	4	0.5906940063091483
10267	46	disgust	Matsumoto2008	5	0.6881114075511359
1628	46	fear	Matsumoto2008	1	0.5038495807726577
3788	46	fear	Matsumoto2008	2	0.4936267179377626
5948	46	fear	Matsumoto2008	3	0.4971012443438914
8108	46	fear	Matsumoto2008	4	0.45586278586278584
10268	46	fear	Matsumoto2008	5	0.504470310391363
1629	46	happy	Matsumoto2008	1	0.6187181933842238
3789	46	happy	Matsumoto2008	2	0.6446589847399564
5949	46	happy	Matsumoto2008	3	0.7102446483180428
8109	46	happy	Matsumoto2008	4	0.6666060826366169
10269	46	happy	Matsumoto2008	5	0.7918548842461886
1630	46	sadness	Matsumoto2008	1	0.5214497041420119
3790	46	sadness	Matsumoto2008	2	0.5211068033770885
5950	46	sadness	Matsumoto2008	3	0.53117054192323
8110	46	sadness	Matsumoto2008	4	0.4909349909349909
10270	46	sadness	Matsumoto2008	5	0.5057471264367815
1631	46	surprise	Matsumoto2008	1	0.7617336626993039
3791	46	surprise	Matsumoto2008	2	0.7372655061686665
5951	46	surprise	Matsumoto2008	3	0.6953776134262551
8111	46	surprise	Matsumoto2008	4	0.6792097065092638
10271	46	surprise	Matsumoto2008	5	0.7100559132497458
1662	47	anger	Matsumoto2008	1	0.5955432106558929
3822	47	anger	Matsumoto2008	2	0.5494427558257347
5982	47	anger	Matsumoto2008	3	0.45605509903076275
8142	47	anger	Matsumoto2008	4	0.4878745752239729
10302	47	anger	Matsumoto2008	5	0.5144429469901168
1663	47	disgust	Matsumoto2008	1	0.6282939527432918
3823	47	disgust	Matsumoto2008	2	0.6885160896751563
5983	47	disgust	Matsumoto2008	3	0.669906965648855
8143	47	disgust	Matsumoto2008	4	0.6456390483022478
10303	47	disgust	Matsumoto2008	5	0.652403414195867
1664	47	fear	Matsumoto2008	1	0.6152524167561761
3824	47	fear	Matsumoto2008	2	0.7664351152723246
5984	47	fear	Matsumoto2008	3	0.7325339366515837
8144	47	fear	Matsumoto2008	4	0.7755825321818479
10304	47	fear	Matsumoto2008	5	0.8182155215027187
1665	47	happy	Matsumoto2008	1	0.5009310293460449
3825	47	happy	Matsumoto2008	2	0.5033088235294118
5985	47	happy	Matsumoto2008	3	0.6137321937321938
8145	47	happy	Matsumoto2008	4	0.6503160984420863
10305	47	happy	Matsumoto2008	5	0.778013432308236
1666	47	sadness	Matsumoto2008	1	0.566497461928934
3826	47	sadness	Matsumoto2008	2	0.6679240631163708
5986	47	sadness	Matsumoto2008	3	0.5986038394415358
8146	47	sadness	Matsumoto2008	4	0.6731834473769956
10306	47	sadness	Matsumoto2008	5	0.7653421633554084
1667	47	surprise	Matsumoto2008	1	0.8575396825396826
3827	47	surprise	Matsumoto2008	2	0.5198364008179959
5987	47	surprise	Matsumoto2008	3	0.7478925184404636
8147	47	surprise	Matsumoto2008	4	0.8142105263157894
10307	47	surprise	Matsumoto2008	5	0.8056787932564331
1698	48	anger	Matsumoto2008	1	0.6601327365334156
3858	48	anger	Matsumoto2008	2	0.6456170212765957
6018	48	anger	Matsumoto2008	3	0.6078739522888459
8178	48	anger	Matsumoto2008	4	0.6278673835125448
10338	48	anger	Matsumoto2008	5	0.5826727642276422
1699	48	disgust	Matsumoto2008	1	0.5154418604651163
3859	48	disgust	Matsumoto2008	2	0.639149468417761
6019	48	disgust	Matsumoto2008	3	0.586141060197664
8179	48	disgust	Matsumoto2008	4	0.6288539848749273
10339	48	disgust	Matsumoto2008	5	0.7395600298284862
1700	48	fear	Matsumoto2008	1	0.4843478260869565
3860	48	fear	Matsumoto2008	2	0.666058394160584
6020	48	fear	Matsumoto2008	3	0.5979508196721312
8180	48	fear	Matsumoto2008	4	0.7002012072434608
10340	48	fear	Matsumoto2008	5	0.6801858362631843
1701	48	happy	Matsumoto2008	1	0.7352941176470589
3861	48	happy	Matsumoto2008	2	0.6542133665421335
6021	48	happy	Matsumoto2008	3	0.7043981481481483
8181	48	happy	Matsumoto2008	4	0.7485096870342771
10341	48	happy	Matsumoto2008	5	0.8611250627825213
1702	48	sadness	Matsumoto2008	1	0.6184615384615384
3862	48	sadness	Matsumoto2008	2	0.6226123340003638
6022	48	sadness	Matsumoto2008	3	0.6745798662098221
8182	48	sadness	Matsumoto2008	4	0.7162265595101417
10342	48	sadness	Matsumoto2008	5	0.8904040404040404
1703	48	surprise	Matsumoto2008	1	0.6930579723417895
3863	48	surprise	Matsumoto2008	2	0.6834453347118118
6023	48	surprise	Matsumoto2008	3	0.6265874828688899
8183	48	surprise	Matsumoto2008	4	0.6910714285714286
10343	48	surprise	Matsumoto2008	5	0.6829234972677595
1734	49	anger	Matsumoto2008	1	0.647556312858449
3894	49	anger	Matsumoto2008	2	0.6130539728872547
6054	49	anger	Matsumoto2008	3	0.5909487951807229
8214	49	anger	Matsumoto2008	4	0.5545893719806763
10374	49	anger	Matsumoto2008	5	0.6178710721907426
1735	49	disgust	Matsumoto2008	1	0.5320579190554928
3895	49	disgust	Matsumoto2008	2	0.6486860640209842
6055	49	disgust	Matsumoto2008	3	0.6482489915658233
8215	49	disgust	Matsumoto2008	4	0.7056419781750639
10375	49	disgust	Matsumoto2008	5	0.7364676095687095
1736	49	fear	Matsumoto2008	1	0.5982142857142857
3896	49	fear	Matsumoto2008	2	0.7024010346378767
6056	49	fear	Matsumoto2008	3	0.7402423469387756
8216	49	fear	Matsumoto2008	4	0.7992795603089722
10376	49	fear	Matsumoto2008	5	0.7681929181929181
1737	49	happy	Matsumoto2008	1	0.6895367589812035
3897	49	happy	Matsumoto2008	2	0.7544155998103367
6057	49	happy	Matsumoto2008	3	0.7754531126871554
8217	49	happy	Matsumoto2008	4	0.812028573963972
10377	49	happy	Matsumoto2008	5	0.8328359858532273
1738	49	sadness	Matsumoto2008	1	0.5467770739268145
3898	49	sadness	Matsumoto2008	2	0.574651583479834
6058	49	sadness	Matsumoto2008	3	0.6031939558682444
8218	49	sadness	Matsumoto2008	4	0.6067542684968195
10378	49	sadness	Matsumoto2008	5	0.5936698032506416
1739	49	surprise	Matsumoto2008	1	0.8854257392891212
3899	49	surprise	Matsumoto2008	2	0.7739201212495439
6059	49	surprise	Matsumoto2008	3	0.8086803284645012
8219	49	surprise	Matsumoto2008	4	0.7735572508299781
10379	49	surprise	Matsumoto2008	5	0.7804863582443653
1770	50	anger	Matsumoto2008	1	0.5557267591165898
3930	50	anger	Matsumoto2008	2	0.6512905604719764
6090	50	anger	Matsumoto2008	3	0.5757243935309974
8250	50	anger	Matsumoto2008	4	0.659316075423458
10410	50	anger	Matsumoto2008	5	0.5556859398335823
1771	50	disgust	Matsumoto2008	1	0.7378292222462939
3931	50	disgust	Matsumoto2008	2	0.7643799081345385
6091	50	disgust	Matsumoto2008	3	0.7645677900694623
8251	50	disgust	Matsumoto2008	4	0.7956259426847662
10411	50	disgust	Matsumoto2008	5	0.8087121212121211
1772	50	fear	Matsumoto2008	1	0.5725675235925806
3932	50	fear	Matsumoto2008	2	0.6822337042925278
6092	50	fear	Matsumoto2008	3	0.7790854572713642
8252	50	fear	Matsumoto2008	4	0.717660616537021
10412	50	fear	Matsumoto2008	5	0.730679012345679
1773	50	happy	Matsumoto2008	1	0.6423877555264417
3933	50	happy	Matsumoto2008	2	0.6587555962555962
6093	50	happy	Matsumoto2008	3	0.6983099209833187
8253	50	happy	Matsumoto2008	4	0.6906051229155923
10413	50	happy	Matsumoto2008	5	0.8141477621091355
1774	50	sadness	Matsumoto2008	1	0.44111713529189256
3934	50	sadness	Matsumoto2008	2	0.4637565559440559
6094	50	sadness	Matsumoto2008	3	0.452534087985593
8254	50	sadness	Matsumoto2008	4	0.45877049180327867
10414	50	sadness	Matsumoto2008	5	0.4212701174423662
1775	50	surprise	Matsumoto2008	1	0.8968403271010097
3935	50	surprise	Matsumoto2008	2	0.8370998116760829
6095	50	surprise	Matsumoto2008	3	0.8023556343228475
8255	50	surprise	Matsumoto2008	4	0.8825619834710744
10415	50	surprise	Matsumoto2008	5	0.8567221067221068
1806	51	anger	Matsumoto2008	1	0.586
3966	51	anger	Matsumoto2008	2	0.7441148775894538
6126	51	anger	Matsumoto2008	3	0.7188685753708175
8286	51	anger	Matsumoto2008	4	0.6985956544780074
10446	51	anger	Matsumoto2008	5	0.5905591788730888
1807	51	disgust	Matsumoto2008	1	0.827319587628866
3967	51	disgust	Matsumoto2008	2	0.776
6127	51	disgust	Matsumoto2008	3	0.793933708567855
8287	51	disgust	Matsumoto2008	4	0.9017233856893543
10447	51	disgust	Matsumoto2008	5	0.8572045883092395
1808	51	fear	Matsumoto2008	1	0.6791228070175439
3968	51	fear	Matsumoto2008	2	0.721937984496124
6128	51	fear	Matsumoto2008	3	0.7492117390249817
8288	51	fear	Matsumoto2008	4	0.7820560747663551
10448	51	fear	Matsumoto2008	5	0.7233862433862434
1809	51	happy	Matsumoto2008	1	0.7214418388669608
3969	51	happy	Matsumoto2008	2	0.754156862745098
6129	51	happy	Matsumoto2008	3	0.8278754394776494
8289	51	happy	Matsumoto2008	4	0.8479979979979978
10449	51	happy	Matsumoto2008	5	0.9417595019659241
1810	51	sadness	Matsumoto2008	1	0.525952380952381
3970	51	sadness	Matsumoto2008	2	0.6366577420794288
6130	51	sadness	Matsumoto2008	3	0.717282196969697
8290	51	sadness	Matsumoto2008	4	0.7103350578960335
10450	51	sadness	Matsumoto2008	5	0.6777173913043478
1811	51	surprise	Matsumoto2008	1	0.8647368421052631
3971	51	surprise	Matsumoto2008	2	0.8135286372613562
6131	51	surprise	Matsumoto2008	3	0.87322695035461
8291	51	surprise	Matsumoto2008	4	0.8369869869869869
10451	51	surprise	Matsumoto2008	5	0.830421146953405
1842	52	anger	Matsumoto2008	1	0.6504820936639117
4002	52	anger	Matsumoto2008	2	0.6298909657320872
6162	52	anger	Matsumoto2008	3	0.6103254177660509
8322	52	anger	Matsumoto2008	4	0.6385222415331862
10482	52	anger	Matsumoto2008	5	0.5747233453926368
1843	52	disgust	Matsumoto2008	1	0.6073269513991164
4003	52	disgust	Matsumoto2008	2	0.6887482419127988
6163	52	disgust	Matsumoto2008	3	0.5952616224355354
8323	52	disgust	Matsumoto2008	4	0.6433143669985776
10483	52	disgust	Matsumoto2008	5	0.7682581299953481
1844	52	fear	Matsumoto2008	1	0.6101546906187626
4004	52	fear	Matsumoto2008	2	0.558695652173913
6164	52	fear	Matsumoto2008	3	0.5360023041474654
8324	52	fear	Matsumoto2008	4	0.6055507204332269
10484	52	fear	Matsumoto2008	5	0.6333178222429037
1845	52	happy	Matsumoto2008	1	0.5727687626774848
4005	52	happy	Matsumoto2008	2	0.6399615180467091
6165	52	happy	Matsumoto2008	3	0.6589899289099527
8325	52	happy	Matsumoto2008	4	0.7071232876712329
10485	52	happy	Matsumoto2008	5	0.7542409123307199
1846	52	sadness	Matsumoto2008	1	0.5088011044523235
4006	52	sadness	Matsumoto2008	2	0.5490980320699709
6166	52	sadness	Matsumoto2008	3	0.5435327540106951
8326	52	sadness	Matsumoto2008	4	0.4194361409061602
10486	52	sadness	Matsumoto2008	5	0.6197132616487455
1847	52	surprise	Matsumoto2008	1	0.680523469494907
4007	52	surprise	Matsumoto2008	2	0.7034577650155539
6167	52	surprise	Matsumoto2008	3	0.7317934054150657
8327	52	surprise	Matsumoto2008	4	0.679421768707483
10487	52	surprise	Matsumoto2008	5	0.7296538368433794
1878	53	anger	Matsumoto2008	1	0.4422960839055308
4038	53	anger	Matsumoto2008	2	0.5597339924670433
6198	53	anger	Matsumoto2008	3	0.5113126491646778
8358	53	anger	Matsumoto2008	4	0.566174358974359
10518	53	anger	Matsumoto2008	5	0.5334700820492295
1879	53	disgust	Matsumoto2008	1	0.6721326164874553
4039	53	disgust	Matsumoto2008	2	0.654487592652272
6199	53	disgust	Matsumoto2008	3	0.6792605874316939
8359	53	disgust	Matsumoto2008	4	0.683383233532934
10519	53	disgust	Matsumoto2008	5	0.7465919740990031
1880	53	fear	Matsumoto2008	1	0.3148395721925134
4040	53	fear	Matsumoto2008	2	0.6619600401830561
6200	53	fear	Matsumoto2008	3	0.5340826924341023
8360	53	fear	Matsumoto2008	4	0.5717926363087654
10520	53	fear	Matsumoto2008	5	0.6349401829697395
1881	53	happy	Matsumoto2008	1	0.6436826720077953
4041	53	happy	Matsumoto2008	2	0.6787776141384388
6201	53	happy	Matsumoto2008	3	0.7412687028071643
8361	53	happy	Matsumoto2008	4	0.8020845102248333
10521	53	happy	Matsumoto2008	5	0.7582417582417582
1882	53	sadness	Matsumoto2008	1	0.5501250480954213
4042	53	sadness	Matsumoto2008	2	0.6077027027027027
6202	53	sadness	Matsumoto2008	3	0.6383977624612925
8362	53	sadness	Matsumoto2008	4	0.6819834710743802
10522	53	sadness	Matsumoto2008	5	0.6519592476489029
1883	53	surprise	Matsumoto2008	1	0.8093242650285213
4043	53	surprise	Matsumoto2008	2	0.829837452683144
6203	53	surprise	Matsumoto2008	3	0.8024747474747475
8363	53	surprise	Matsumoto2008	4	0.755124241383259
10523	53	surprise	Matsumoto2008	5	0.7506424792139078
1914	54	anger	Matsumoto2008	1	0.5633490714510545
4074	54	anger	Matsumoto2008	2	0.5566883619316372
6234	54	anger	Matsumoto2008	3	0.4996609798775153
8394	54	anger	Matsumoto2008	4	0.43270589746884236
10554	54	anger	Matsumoto2008	5	0.504951169657052
1915	54	disgust	Matsumoto2008	1	0.5448876197494472
4075	54	disgust	Matsumoto2008	2	0.5706796698176009
6235	54	disgust	Matsumoto2008	3	0.5390883977900552
8395	54	disgust	Matsumoto2008	4	0.5849818284694566
10555	54	disgust	Matsumoto2008	5	0.5745907738095238
1916	54	fear	Matsumoto2008	1	0.32595486111111116
4076	54	fear	Matsumoto2008	2	0.6220614828209765
6236	54	fear	Matsumoto2008	3	0.31799999999999995
8396	54	fear	Matsumoto2008	4	0.3982102908277405
10556	54	fear	Matsumoto2008	5	0.7565982404692082
1917	54	happy	Matsumoto2008	1	0.6502561244829288
4077	54	happy	Matsumoto2008	2	0.6782929515418501
6237	54	happy	Matsumoto2008	3	0.6903049386808088
